title,price,bhk,area_sqft,parking
3 BHK Flat in Deenpur,90.0,3.0,1100.0,1.0
3 BHK Flat in Deenpur,80.0,3.0,1000.0,1.0
4.5 BHK Flat in Sector 23 Dwarka,35500000.0,5.0,1900.0,1.0
4 BHK Independent Builder Floor in Sector 8 Dwarka,32500000.0,4.0,2250.0,
3 BHK Independent Builder Floor in Sector 8 Dwarka,30000000.0,3.0,1900.0,
4 BHK Independent Builder Floor in Paschim Vihar,45000000.0,4.0,2450.0,1.0
4 BHK Independent Builder Floor in Soami Nagar,150000000.0,4.0,4500.0,
4 BHK Independent Builder Floor in Panchsheel Enclave,105000000.0,4.0,2385.0,1.0
4 BHK Independent Builder Floor in Panchsheel Enclave,82500000.0,4.0,2385.0,
2 BHK Independent Builder Floor in Jamia Nagar,25.0,2.0,450.0,
3 BHK Flat in Sector 19 Dwarka,24900000.000000004,3.0,1810.0,1.0
2 BHK Flat in Burari,22.51,2.0,450.0,1.0
4 BHK Flat in Chhattarpur,16500000.0,4.0,1800.0,1.0
4 BHK Flat in Chhattarpur,17000000.0,4.0,1800.0,1.0
3 BHK Independent Builder Floor in Safdarjung Enclave,62500000.0,3.0,1800.0,1.0
3 BHK Independent Builder Floor in Pitampura,31500000.0,3.0,1350.0,1.0
4 BHK Independent Builder Floor in Pitampura,42500000.0,4.0,1800.0,1.0
3 BHK Independent Builder Floor in Green Park,61000000.0,3.0,1800.0,
4 BHK Independent Builder Floor in New Friends Colony,150000000.0,4.0,3500.0,1.0
3 BHK Independent Builder Floor in Garhi,32500000.0,3.0,1500.0,1.0
2 BHK Independent Builder Floor in Malviya Nagar,92.0,2.0,900.0,
4 BHK Independent Builder Floor in New Friends Colony,85000000.0,4.0,2800.0,1.0
3 BHK Flat in Sector 9 Rohini,23000000.0,3.0,1350.0,1.0
3 BHK Flat in Sector 9 Rohini,23000000.0,3.0,1400.0,1.0
3 BHK Flat in Sector 9 Rohini,25500000.0,3.0,1350.0,1.0
3 BHK Flat in Sector 9 Rohini,28500000.0,3.0,1450.0,1.0
2 BHK Flat in Sector 13 Dwarka,13000000.0,2.0,1000.0,
4 BHK Flat in Satbari,25000000.0,4.0,2970.0,1.0
3 BHK Independent Builder Floor in Palam,74.9,3.0,900.0,
2 BHK Independent Builder Floor in Palam,44.84,2.0,500.0,
2 BHK Independent Builder Floor in Palam,44.82,2.0,500.0,
2 BHK Flat in Sector 9 Rohini,17500000.0,2.0,950.0,1.0
3 BHK Flat in Sector 9 Rohini,20500000.0,3.0,1350.0,1.0
4 BHK Flat in Sector 9 Rohini,24500000.0,4.0,1450.0,1.0
3 BHK Flat in Sector 14 Rohini,25500000.0,3.0,1300.0,1.0
2 BHK Flat in Neb Sarai,42.0,2.0,900.0,1.0
4 BHK Independent Builder Floor in New Friends Colony,75000000.0,4.0,2700.0,1.0
2 BHK Independent Builder Floor in Patparganj,85.0,2.0,1100.0,
3 BHK Flat in Sector 3 Dwarka,28000000.0,3.0,1700.0,
4 BHK Independent Builder Floor in Green Park Extension,93500000.0,4.0,3150.0,
4 BHK Independent Builder Floor in New Friends Colony,120000000.0,4.0,3500.0,1.0
3 BHK Independent Builder Floor in Sector 22 Rohini,11500000.0,3.0,1150.0,1.0
4 BHK Independent Builder Floor in Vishnu Garden,12500000.0,4.0,2200.0,1.0
2 BHK Flat in Vishnu Garden,14000000.0,2.0,1000.0,1.0
4 BHK Independent Builder Floor in Jangpura,64000000.0,4.0,2700.0,
3 BHK Independent Builder Floor in Vishnu Garden,56500000.0,3.0,1800.0,
3 BHK Flat in Sector 4 Dwarka,24900000.000000004,3.0,1800.0,1.0
2 BHK Independent Builder Floor in Govindpuri,35.0,2.0,600.0,1.0
3 BHK Independent Builder Floor in Safdarjung Enclave,57500000.0,3.0,1925.0,
3 BHK Independent Builder Floor in East Of Kailash,55000000.0,3.0,1800.0,
3 BHK Flat in Palam,25900000.0,3.0,1700.0,
4 BHK Independent Builder Floor in Paschim Vihar,55000000.0,4.0,1800.0,1.0
4 BHK Independent Builder Floor in Green Park Extension,100000000.0,4.0,2700.0,1.0
3 BHK Independent Builder Floor in Paschim Vihar,18500000.0,3.0,1140.0,1.0
2 BHK Flat in Paschim Vihar,13000000.0,2.0,900.0,1.0
3 BHK Independent Builder Floor in Gulmohar Park,50000000.0,3.0,1450.0,1.0
3 BHK Flat in Mahavir Enclave,75.0,3.0,900.0,1.0
3 BHK Independent Builder Floor in Mansarover Garden,10000000.0,3.0,1000.0,1.0
3 BHK Independent Builder Floor in East Of Kailash,61000000.0,3.0,1800.0,
2 BHK Independent Builder Floor in Lajpat Nagar,27500000.0,2.0,900.0,1.0
2 BHK Independent Builder Floor in Lajpat Nagar,23500000.0,2.0,900.0,1.0
2 BHK Flat in Paschim Vihar,12500000.0,2.0,1000.0,1.0
3 BHK Independent Builder Floor in Paschim Vihar,16500000.0,3.0,1124.0,1.0
4 BHK Flat in Chhattarpur,16500000.0,4.0,1800.0,1.0
3 BHK Independent Builder Floor in Ashok Vihar,35000000.0,3.0,1350.0,
3 BHK Independent Builder Floor in Green Park,62500000.0,3.0,1800.0,
3 BHK Flat in Mahavir Enclave,96.0,3.0,900.0,1.0
3 BHK Flat in Mahavir Enclave,80.0,3.0,900.0,1.0
3 BHK Independent Builder Floor in Raja Garden,25000000.0,3.0,1750.0,1.0
4 BHK Independent Builder Floor in Green Park,125000000.0,4.0,3600.0,1.0
3.5 BHK Flat in Sector 13 Dwarka,29800000.0,5.0,1850.0,1.0
3 BHK Flat in Vasant Kunj,14000000.0,3.0,1620.0,1.0
3 BHK Independent Builder Floor in Kirti Nagar,25000000.0,3.0,2000.0,1.0
3 BHK Independent Builder Floor in Mansarover Garden,21000000.0,3.0,1500.0,1.0
2 BHK Independent Builder Floor in Pul Prahlad Pur,41.0,2.0,670.0,1.0
3 BHK Independent Builder Floor in Sector 16A Dwarka,56.0,3.0,905.0,1.0
4 BHK Flat in Vasant Kunj,55000000.0,4.0,2200.0,
3 BHK Flat in Sector 10 Dwarka,28500000.0,3.0,1750.0,
4 BHK Flat in Sector 2 Dwarka,34900000.0,4.0,2000.0,
3 BHK Flat in Sector 23 Dwarka,28500000.0,3.0,1600.0,
3 BHK Flat in Sector 6 Dwarka,29400000.0,3.0,1650.0,
4 BHK Independent Builder Floor in Sector 26 Rohini,32500000.0,4.0,2300.0,1.0
4 BHK Independent Builder Floor in Sector 26 Rohini,47500000.0,4.0,3600.0,1.0
4 BHK Independent Builder Floor in Malviya Nagar,27500000.0,4.0,2100.0,1.0
2 BHK Flat in Sector 10 Dwarka,20800000.0,2.0,1100.0,1.0
3 BHK Independent Builder Floor in East Of Kailash,33000000.0,3.0,1125.0,
3 BHK Independent Builder Floor in East Of Kailash,32000000.0,3.0,1150.0,
3 BHK Independent Builder Floor in Ashok Vihar,42500000.0,3.0,1800.0,
3 BHK Independent Builder Floor in Paschim Vihar,36500000.0,3.0,1800.0,
3 BHK Flat in Sector 4 Dwarka,25000000.0,3.0,1850.0,
3 BHK Flat in Sector 13 Dwarka,15500000.0,3.0,1600.0,1.0
2 BHK Flat in Burari,32.75,2.0,630.0,1.0
4 BHK Independent Builder Floor in Gulmohar Park,120000000.0,4.0,2025.0,
4 BHK Independent Builder Floor in New Friends Colony,105000000.0,4.0,2800.0,1.0
3 BHK Independent Builder Floor in Paschim Vihar,25000000.0,3.0,1800.0,1.0
3 BHK Independent Builder Floor in Safdarjung Enclave,45000000.0,3.0,1350.0,
2 BHK Independent Builder Floor in Burari,22.0,2.0,510.0,1.0
4 BHK Independent Builder Floor in Rohini Extension,25000000.0,4.0,2350.0,1.0
3 BHK Independent Builder Floor in Garhi,50000000.0,3.0,2400.0,1.0
4 BHK Flat in Sector 24 Rohini,85.0,4.0,1350.0,
3 BHK Independent Builder Floor in Pul Prahlad Pur,60.0,3.0,910.0,1.0
1 BHK Independent Builder Floor in Sector 4 Rohini,32.0,1.0,400.0,1.0
3 BHK Independent Builder Floor in Paschim Vihar,38000000.0,3.0,1800.0,1.0
3 BHK Independent Builder Floor in Paschim Vihar,45000000.0,3.0,1800.0,
4 BHK Independent Builder Floor in Punjabi Bagh,52000000.0,4.0,2600.0,1.0
3 BHK Independent Builder Floor in Surajmal Vihar,25000000.0,3.0,2200.0,1.0
1.5 BHK Flat in Sector 18 Dwarka,90.0,5.0,550.0,1.0
3 BHK Flat in Vasant Kunj,40000000.0,3.0,2000.0,1.0
4 BHK Independent Builder Floor in New Friends Colony,150000000.0,4.0,3000.0,1.0
2 BHK Independent Builder Floor in Sector 6 Rohini,70.0,2.0,700.0,1.0
3 BHK Flat in Sector 19 Dwarka,34000000.0,3.0,2200.0,
4 BHK Independent Builder Floor in Green Park,82500000.0,4.0,2800.0,1.0
4 BHK Independent Builder Floor in Greater Kailash,82500000.0,4.0,2700.0,
5 BHK Independent Builder Floor in Greater Kailash,210000000.0,5.0,9200.0,1.0
4 BHK Independent Builder Floor in Greater Kailash I,140000000.0,4.0,3200.0,1.0
3 BHK Flat in Sector 12 Dwarka,23000000.0,3.0,1600.0,1.0
4 BHK Independent Builder Floor in New Friends Colony,105000000.0,4.0,3000.0,1.0
4 BHK Independent Builder Floor in New Friends Colony,75000000.0,4.0,2200.0,1.0
3 BHK Independent Builder Floor in Kalkaji,42500000.0,3.0,1800.0,
3 BHK Independent Builder Floor in Janakpuri,17800000.0,3.0,1100.0,1.0
4 BHK Flat in Greater Kailash,190000000.0,4.0,3000.0,1.0
4 BHK Flat in Greater Kailash I,82500000.0,4.0,2300.0,1.0
4 BHK Flat in Greater Kailash I,105000000.0,4.0,2300.0,1.0
4 BHK Flat in Greater Kailash,185000000.0,4.0,3000.0,1.0
4 BHK Flat in Green Park,85000000.0,4.0,2300.0,1.0
4 BHK Independent Builder Floor in Navjeevan Vihar,72500000.0,4.0,2700.0,1.0
3 BHK Independent Builder Floor in Paschim Vihar,35000000.0,3.0,1800.0,1.0
3 BHK Independent Builder Floor in Dashrath Puri,75.0,3.0,900.0,
3 BHK Independent Builder Floor in Manglapuri,55.0,3.0,900.0,
3 BHK Flat in Sector 6 Dwarka,26400000.0,3.0,1700.0,1.0
3 BHK Independent Builder Floor in East Of Kailash,61500000.0,3.0,1800.0,
3 BHK Independent Builder Floor in Safdarjung Enclave,57500000.0,3.0,1852.0,
3 BHK Independent Builder Floor in Sarvodaya Enclave,73000000.0,3.0,1980.0,
3 BHK Independent Builder Floor in Safdarjung Enclave,45000000.0,3.0,1350.0,
3 BHK Independent Builder Floor in Paschim Vihar,19000000.0,3.0,1105.0,1.0
3 BHK Independent Builder Floor in East Of Kailash,61000000.0,3.0,1980.0,
4 BHK Independent Builder Floor in Gujranwala Town,50000000.0,4.0,2412.0,1.0
4 BHK Independent Builder Floor in East Of Kailash,75000000.0,4.0,2800.0,1.0
4 BHK Independent Builder Floor in East Of Kailash,71500000.0,4.0,2250.0,1.0
3 BHK Independent Builder Floor in East Of Kailash,28000000.0,3.0,1143.0,1.0
4 BHK Independent Builder Floor in East Of Kailash,51000000.0,4.0,2250.0,1.0
3 BHK Independent Builder Floor in East Of Kailash,40000000.0,3.0,1260.0,1.0
3 BHK Independent Builder Floor in Gujranwala Town,30000000.0,3.0,1440.0,1.0
4 BHK Independent Builder Floor in Model Town,95000000.0,4.0,4000.0,1.0
3 BHK Independent Builder Floor in Gujranwala Town,34000000.0,3.0,1336.0,1.0
3 BHK Independent Builder Floor in Model Town,41000000.0,3.0,1765.0,1.0
3 BHK Independent Builder Floor in Gujranwala Town,25000000.0,3.0,1206.0,1.0
3 BHK Independent Builder Floor in Gujranwala Town,33000000.0,3.0,1170.0,1.0
4 BHK Independent Builder Floor in Model Town,95000000.0,4.0,3600.0,1.0
3 BHK Independent Builder Floor in Gujranwala Town,29000000.0,3.0,1206.0,1.0
3 BHK Flat in Sector 13 Rohini,30000000.0,3.0,1450.0,1.0
3 BHK Flat in Sector 9 Rohini,29000000.0,3.0,1450.0,1.0
3 BHK Flat in Sector 13 Rohini,24000000.0,3.0,1350.0,1.0
3 BHK Flat in Sector 14 Rohini,24000000.0,3.0,1350.0,1.0
4 BHK Flat in Sector 13 Rohini,42500000.0,4.0,2300.0,1.0
4 BHK Flat in Sector 13 Rohini,35000000.0,4.0,1750.0,1.0
4 BHK Independent Builder Floor in Greater Kailash I,80000000.0,4.0,2700.0,1.0
3 BHK Flat in Sector 12 Dwarka,25000000.0,3.0,1700.0,
4 BHK Flat in Sector 18 Dwarka,38000000.0,4.0,2200.0,
2 BHK Independent Builder Floor in Shahdara,35.0,2.0,558.0,1.0
4 BHK Independent Builder Floor in Model Town,50000000.0,4.0,2448.0,1.0
3 BHK Flat in Sector 9 Rohini,18500000.0,3.0,1150.0,1.0
3 BHK Flat in Sector 12 Dwarka,27500000.0,3.0,1700.0,1.0
4 BHK Independent Builder Floor in Rohini Extension,25800000.0,4.0,2350.0,1.0
4 BHK Independent Builder Floor in Rohini Extension,25700000.0,4.0,2350.0,1.0
4 BHK Independent Builder Floor in New Friends Colony,180000000.0,4.0,6000.0,1.0
4 BHK Independent Builder Floor in Paschim Vihar,70000000.0,4.0,3600.0,1.0
2 BHK Independent Builder Floor in Sector 22 Rohini,75.0,2.0,720.0,1.0
3 BHK Independent Builder Floor in Sector 22 Rohini,72.0,3.0,850.0,1.0
1 BHK Flat in Kishangarh,26.0,1.0,450.0,
4 BHK Flat in Sector 10 Dwarka,31900000.0,4.0,2200.0,1.0
2 BHK Independent Builder Floor in Paschim Vihar,14000000.0,2.0,1126.0,1.0
3 BHK Flat in Mahavir Enclave,95.0,3.0,1080.0,1.0
5 BHK Duplex in Greater Kailash I,140000000.0,5.0,3600.0,1.0
4 BHK Independent Builder Floor in Vasant Vihar,150000000.0,4.0,2500.0,1.0
5 BHK Independent Builder Floor in Greater Kailash,170000000.0,5.0,4200.0,1.0
4 BHK Independent Builder Floor in New Friends Colony,120000000.0,4.0,3000.0,1.0
3 BHK Independent Builder Floor in Pul Prahlad Pur,55.0,3.0,860.0,1.0
3 BHK Flat in Sarita Vihar,21500000.0,3.0,1650.0,1.0
5 BHK Flat in Safdarjung Enclave,180000000.0,5.0,2300.0,1.0
4 BHK Independent Builder Floor in West End,360000000.0,4.0,7200.0,1.0
2 BHK Flat in Sector 24 Rohini,40.0,2.0,550.0,1.0
4 BHK Independent Builder Floor in Paschim Vihar,65000000.0,4.0,2700.0,
4 BHK Independent Builder Floor in Gujranwala Town,87500000.0,4.0,2700.0,1.0
2 BHK Independent Builder Floor in Malviya Nagar,12000000.0,2.0,900.0,
3 BHK Flat in Vasant Vihar,90000000.0,3.0,1900.0,1.0
4 BHK Flat in Vasant Vihar,125000000.0,4.0,2450.0,1.0
3 BHK Independent Builder Floor in Safdarjung Enclave,42500000.0,3.0,1150.0,
1 BHK Flat in Neb Sarai,25.0,1.0,450.0,
3 BHK Flat in Satbari,90.0,3.0,1350.0,1.0
3 BHK Independent Builder Floor in Sarvapriya Vihar,70000000.0,3.0,2000.0,1.0
2 BHK Independent Builder Floor in Sector 24 Rohini,70.0,2.0,750.0,1.0
4 BHK Independent Builder Floor in Rohini Extension,26500000.0,4.0,2350.0,1.0
4 BHK Independent Builder Floor in Sector 20 Rohini,19000000.0,4.0,2250.0,1.0
3 BHK Flat in Sector 3 Dwarka,26500000.0,3.0,1700.0,1.0
3 BHK Flat in Sector 13 Rohini,36500000.0,3.0,1550.0,1.0
3 BHK Independent Builder Floor in Paschim Vihar,20000000.0,3.0,900.0,
3 BHK Independent Builder Floor in Paschim Vihar,20900000.0,3.0,1125.0,
Residential Plot in Kair,18.0,,600.0,
3 BHK Independent Builder Floor in Paschim Vihar,12100000.0,3.0,1000.0,1.0
3 BHK Independent Builder Floor in Sector 25 Rohini,14500000.0,3.0,950.0,1.0
2 BHK Independent Builder Floor in Sector 25 Rohini,65.0,2.0,650.0,1.0
2 BHK Independent Builder Floor in Sector 25 Rohini,65.5,2.0,700.0,1.0
3 BHK Independent Builder Floor in Ashok Vihar,39000000.0,3.0,1800.0,
3 BHK Independent Builder Floor in Sarvapriya Vihar,55000000.0,3.0,2400.0,1.0
3 BHK Independent Builder Floor in Defence Colony,85000000.0,3.0,2200.0,
3 BHK Independent Builder Floor in East Of Kailash,55000000.0,3.0,1800.0,
3 BHK Independent Builder Floor in Safdarjung Enclave,65000000.0,3.0,1800.0,1.0
3 BHK Independent Builder Floor in Safdarjung Enclave,55000000.0,3.0,1800.0,1.0
4 BHK Independent Builder Floor in Hauz Khas,100000000.0,4.0,2700.0,1.0
4 BHK Flat in Shanti Niketan,160000000.0,4.0,6000.0,1.0
3 BHK Independent Builder Floor in Sector 21 Rohini,93.0,3.0,1150.0,
4 BHK Independent Builder Floor in Sector 23 Rohini,25000000.0,4.0,2300.0,
Residential Plot in Rajpur Khurd Extension,35000000.0,,,
2 BHK Flat in Vasant Kunj,26000000.0,2.0,1100.0,1.0
2 BHK Flat in Vasant Kunj,27500000.0,2.0,1100.0,1.0
2 BHK Flat in Hauz Khas,27500000.0,2.0,1150.0,
4 BHK Independent Builder Floor in Rohini Extension,25000000.0,4.0,2350.0,1.0
4 BHK Independent Builder Floor in Rohini Extension,28500000.0,4.0,2300.0,1.0
4 BHK Independent Builder Floor in Rohini Extension,26200000.0,4.0,2300.0,1.0
3 BHK Independent Builder Floor in Paschim Vihar,44500000.0,3.0,1800.0,1.0
3 BHK Independent Builder Floor in Paschim Vihar,25000000.0,3.0,1900.0,1.0
3 BHK Independent Builder Floor in Punjabi Bagh,33000000.0,3.0,1900.0,1.0
3 BHK Independent Builder Floor in Punjabi Bagh,34500000.0,3.0,1950.0,1.0
4 BHK Independent Builder Floor in Paschim Vihar,52500000.0,4.0,2500.0,1.0
3 BHK Independent Builder Floor in Punjabi Bagh,35000000.0,3.0,1950.0,1.0
4 BHK Independent Builder Floor in Punjabi Bagh,43500000.0,4.0,2450.0,1.0
4 BHK Independent Builder Floor in Punjabi Bagh,44000000.0,4.0,2500.0,1.0
4 BHK Independent Builder Floor in Punjabi Bagh,49500000.0,4.0,2550.0,1.0
3 BHK Independent Builder Floor in Burari,59.0,3.0,1200.0,1.0
3 BHK Flat in Chhattarpur,95.0,3.0,1125.0,1.0
3 BHK Flat in Chhattarpur,99.5,3.0,1500.0,1.0
4 BHK Flat in Chhattarpur,15000000.0,4.0,1800.0,1.0
3 BHK Flat in Chhattarpur,98.0,3.0,1500.0,1.0
4 BHK Independent Builder Floor in Paschim Vihar,62500000.0,4.0,2700.0,
3 BHK Flat in Rajpur,95.0,3.0,1125.0,1.0
3 BHK Flat in Rajpur,94.0,3.0,1125.0,1.0
3 BHK Independent Builder Floor in Sector 7G,17500000.0,3.0,1050.0,1.0
2 BHK Independent Builder Floor in Sector 7G,75.0,2.0,700.0,1.0
3 BHK Independent Builder Floor in Sector 7G,95.0,3.0,800.0,1.0
3 BHK Flat in Sector 4 Dwarka,23000000.0,3.0,1700.0,1.0
2 BHK Flat in Sector 19 Dwarka,17800000.0,2.0,1550.0,1.0
3 BHK Independent Builder Floor in Sector 23 Rohini,90.0,3.0,900.0,
3 BHK Independent Builder Floor in Sector 23 Rohini,87.0,3.0,800.0,
3 BHK Flat in Mehrauli,70.0,3.0,1000.0,1.0
3 BHK Flat in Mehrauli,85.0,3.0,1200.0,1.0
4 BHK Flat in Mehrauli,11000000.0,4.0,1600.0,1.0
3 BHK Flat in Mehrauli,70.0,3.0,1000.0,1.0
3 BHK Flat in Mehrauli,85.0,3.0,1200.0,1.0
3 BHK Flat in Mehrauli,85.0,3.0,1200.0,1.0
4 BHK Independent Builder Floor in Sector 24 Rohini,18500000.0,4.0,1450.0,
3 BHK Flat in Chhattarpur,61100000.0,3.0,3000.0,
4 BHK Flat in Chhattarpur,77100000.0,4.0,3800.0,
3 BHK Independent Builder Floor in Sector 20 Rohini,92.0,3.0,1100.0,
3 BHK Independent Builder Floor in Sector 20 Rohini,10000000.0,3.0,1125.0,
3 BHK Independent Builder Floor in Sector 20 Rohini,97.0,3.0,1100.0,
4 BHK Independent Builder Floor in Hauz Khas,180000000.0,4.0,5400.0,1.0
4 BHK Independent Builder Floor in Safdarjung Enclave,120000000.0,4.0,2700.0,1.0
3 BHK Independent Builder Floor in Greater Kailash I,57500000.0,3.0,1892.0,
5 BHK Independent Builder Floor in Punjabi Bagh,93000000.0,5.0,5700.0,1.0
3 BHK Independent Builder Floor in Safdarjung Enclave,58000000.0,3.0,1800.0,
3 BHK Independent Builder Floor in Sarvodaya Enclave,59500000.0,3.0,1980.0,
4 BHK Independent Builder Floor in Soami Nagar,70000000.0,4.0,2700.0,1.0
2 BHK Independent Builder Floor in Patel Nagar,14500000.0,2.0,1000.0,
2 BHK Independent Builder Floor in Lajpat Nagar,21000000.0,2.0,900.0,1.0
3 BHK Flat in Sector 19 Dwarka,33500000.0,3.0,2400.0,
3 BHK Flat in Sector 23 Dwarka,25000000.0,3.0,1700.0,1.0
4 BHK Independent Builder Floor in Sector 24 Rohini,18000000.0,4.0,1400.0,
2 BHK Independent Builder Floor in Sector 24 Rohini,75.0,2.0,700.0,
4 BHK Independent Builder Floor in Sector 24 Rohini,17500000.0,4.0,1450.0,
3 BHK Independent Builder Floor in East Of Kailash,57500000.0,3.0,1800.0,1.0
4 BHK Independent Builder Floor in Safdarjung Development Area,200000000.0,4.0,5400.0,1.0
4 BHK Independent Builder Floor in Saket,77500000.0,4.0,4500.0,1.0
4 BHK Independent Builder Floor in Saket,62500000.0,4.0,2700.0,1.0
4 BHK Independent Builder Floor in Saket,87500000.0,4.0,3600.0,1.0
4 BHK Independent Builder Floor in Safdarjung Development Area,180000000.0,4.0,5400.0,1.0
4 BHK Independent Builder Floor in Paschim Vihar,53000000.0,4.0,2880.0,
2 BHK Independent Builder Floor in Shastri Nagar,60.0,2.0,720.0,1.0
3 BHK Flat in Sector 19 Dwarka,27500000.0,3.0,1600.0,
3 BHK Independent Builder Floor in Sector 24 Rohini,75.0,3.0,800.0,1.0
4 BHK Independent Builder Floor in Sector 23 Rohini,29000000.0,4.0,2500.0,1.0
4 BHK Independent Builder Floor in Anand Lok,140000000.0,4.0,3600.0,1.0
4 BHK Independent Builder Floor in Hauz Khas,120000000.0,4.0,2700.0,1.0
4 BHK Independent Builder Floor in Saket,70000000.0,4.0,2700.0,1.0
3 BHK Independent Builder Floor in Saket,65000000.0,3.0,1800.0,1.0
2 BHK Flat in Sector 13 Dwarka,16000000.0,2.0,1200.0,1.0
4 BHK Flat in Sector 11 Dwarka,33500000.0,4.0,2400.0,
4 BHK Independent Builder Floor in Green Park,86500000.0,4.0,2300.0,1.0
4 BHK Independent Builder Floor in Green Park,90000000.0,4.0,2300.0,1.0
3 BHK Independent Builder Floor in Paschim Vihar,25000000.0,3.0,1800.0,1.0
3.5 BHK Independent Builder Floor in Rajouri Garden,35000000.0,5.0,3100.0,
3 BHK Flat in Sector 19 Dwarka,33500000.0,3.0,1700.0,1.0
3 BHK Flat in Alaknanda,28500000.0,3.0,2250.0,1.0
2 BHK Independent Builder Floor in Govindpuri,40.0,2.0,600.0,1.0
3.5 BHK Independent Builder Floor in Hari Nagar,35000000.0,5.0,3100.0,1.0
4 BHK Duplex in Gulmohar Park,195000000.0,4.0,4500.0,1.0
4 BHK Independent Builder Floor in Safdarjung Development Area,120000000.0,4.0,2700.0,1.0
4 BHK Independent Builder Floor in Safdarjung Development Area,140000000.0,4.0,2700.0,1.0
4 BHK Independent Builder Floor in Gulmohar Park,140000000.0,4.0,2700.0,1.0
4 BHK Flat in Sector 10 Dwarka,35500000.0,4.0,2400.0,
3 BHK Independent Builder Floor in Shahdara,13100000.0,3.0,1400.0,1.0
3 BHK Flat in Sector 18 Dwarka,27000000.0,3.0,1700.0,
4 BHK Flat in Sector 6 Dwarka,34000000.0,4.0,2200.0,
3 BHK Flat in Sector 4 Dwarka,24200000.0,3.0,1700.0,
3 BHK Flat in Sector 4 Dwarka,25800000.0,3.0,1750.0,
3 BHK Flat in Sector 13 Dwarka,24500000.0,3.0,1700.0,
Residential Plot in Paschim Vihar,70000000.0,,1200.0,
3 BHK Independent Builder Floor in Paschim Vihar,25000000.0,3.0,1800.0,1.0
2 BHK Independent Builder Floor in Mayur Vihar Phase 1,80.0,2.0,850.0,1.0
4 BHK Flat in Sector 12 Dwarka,44800000.00000001,4.0,2400.0,1.0
3 BHK Flat in Saket,80.0,3.0,1500.0,1.0
3 BHK Flat in Sector 23 Dwarka,26100000.0,3.0,2100.0,1.0
3 BHK Flat in Sector 12 Dwarka,32500000.0,3.0,1850.0,1.0
2 BHK Flat in Sector 4 Dwarka,18200000.0,2.0,1400.0,1.0
2.5 BHK Flat in Sector 19 Dwarka,21200000.0,5.0,1500.0,1.0
2 BHK Flat in Sector 22 Dwarka,21000000.0,2.0,1450.0,1.0
3 BHK Flat in Sector 13 Dwarka,28900000.0,3.0,1700.0,1.0
3 BHK Flat in Sector 22 Dwarka,27900000.0,3.0,1600.0,1.0
4 BHK Independent Builder Floor in Sector 17 Dwarka,59500000.0,4.0,2200.0,1.0
